playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
750,Denis Leider,M,Single-ply,25.5,89.17,232.5,280,155
16515,Tara Nightingale,F,Raw,40,107.6,92.5,162.5,57.5
17964,Meagan Duff,F,Raw,32.5,61.9,95,142.5,62.5
2348,Jared Ray,M,Wraps,25,155.4,330,265,200
6074,Sid Mascardo,M,Raw,23,73,212.5,232.5,120
17598,Benedicte Lepanse,F,Single-ply,34.5,48.01,165,162.5,97.5
8934,Steve Wagner,M,Wraps,32,108.23,310.71,274.42,206.38
29000,Kevin Yu,M,Raw,18.5,82.2,165,172.5,120
21908,Filippo Ingrosso,M,Wraps,32,107.4,350,327.5,195
10842,Matt Scroggin,M,Wraps,22,107.5,272.5,252.5,162.5
23558,Rob Biggs,M,Raw,38.5,104.5,230,240,160
23262,Louis-Philippe Tremblay,M,Raw,25,82.64,170,197.5,117.5
18389,Tom March,M,Raw,72,65.3,95,117.5,50
6940,Aidan Sharkey,M,Raw,20.5,81.1,140,190,80
28654,Ann Lenz,F,Multi-ply,37,74.75,155,145,102.5
22066,Trevor Koehn,M,Raw,27.5,82.1,185,227.5,135
23191,Inna Orobets,F,Single-ply,38.5,105.04,257.5,200,177.5
20983,Jason Clarke,M,Raw,42.5,90.8,265,310,150
1465,Lily Chan,F,Wraps,33,55.2,100,157.5,40
15280,Garrett Peterson,M,Wraps,18,109.1,175,240,97.5
25190,Shannon Montgomery,F,Raw,28.5,61.5,137.5,135,70
28559,Michelle Ventaloro,F,Raw,26,59.8,140,157.5,75
28462,Tory Petzer,M,Multi-ply,,131.09,453.59,390.09,183.7
2390,Nelson Woods,M,Raw,21,81.95,155,190,100
28797,Jakub Sedlacek,M,Raw,26.5,91.38,290,270,215
14844,Gustavo Diaz,M,Raw,21,89.72,225,237.5,137.5
22913,David Estrada,M,Single-ply,50,121.7,275,280,170
14494,Pavla Kladivova,F,Raw,30.5,70.58,152.5,160,90
22726,Mike McGivern,M,Wraps,29,82.1,326.59,297.1,195.04
8573,Dylan Eacret,M,Wraps,29,79.2,-170,230,135
26275,Ekaterina Grineva,F,Raw,22.5,67.5,80,100,47.5
5297,Jonathon Heger,M,Raw,25.5,104.1,220,247.5,142.5
20531,Thea Danella,F,Raw,28,58.51,97.5,137.5,62.5
16827,Tapani Puhakka,M,Raw,72.5,90.22,87.5,180,90
19113,Lukas Gutierrez,M,Wraps,19,82.35,227.5,232.5,122.5
25134,Andre Villapando,M,Raw,22,89.6,197.5,207.5,140
16868,Dillon Haase,M,Wraps,30,107.59,275,285,182.5
20192,Curtis Wainwright,M,Raw,62.5,120.74,227.5,240,125
662,Nikolay Kuchma,M,Wraps,17,94.2,205,225,110
14488,Craig Clites,M,Multi-ply,29,123.8,400,297.5,280
6817,Nick Fleischer,M,Raw,38,95.9,220,265,155
14375,Brigot Pugh,F,Raw,40.5,54.82,90,142.5,55
3467,Jacob Kruebbe,M,Raw,24,117.6,245,257.5,170
14584,Hector van Smirren,M,Raw,20.5,101.3,192.5,225,125
22982,Murray Mclellan,M,Raw,24.5,99.6,227.5,235,145
527,Ken Jones,M,Raw,22,87.72,180,210,127.5
25312,Joshua Adamson,M,Wraps,38,98.6,200,227.5,165
22707,Erin Ribic,F,Single-ply,32.5,46.31,115,120,65
5468,Bria Robinson,F,Raw,24,62.8,122.5,147.5,57.5
9176,Nghiep Luu,M,Raw,36.5,65.45,172.5,250,97.5
8631,Chiaki Takada,F,Raw,51.5,46.3,85,102.5,50
8794,Leah Obegi,F,Raw,34,54.7,95,127.5,55
3781,Yennhi Hoang,F,Raw,20,61.68,82.5,107.5,52.5
14364,Nanette Jarenwattananon,F,Raw,31.5,61.09,115,155,55
17292,Maria Abarca Elizondo,F,Single-ply,30.5,75.73,150,160,60
429,Kieu Nguyen,F,Raw,23,51.9,85,142.5,45
13137,Andre Blugh,M,Wraps,22,89.45,277.5,237.5,175
9301,Sarah Perry,F,Raw,29.5,59.9,117.5,127.5,52.5
7680,Sonny Nguyen,M,Raw,20.5,52.4,107.5,165,60
24701,Susan Salazar,F,Wraps,41,58.5,210,215,117.5
19803,Donald Bracciodieta,M,Wraps,27,107.14,256.28,251.74,161.03
14314,Amy Bell,F,Raw,41,64.6,75,112.5,65
12627,Natasha Davie,F,Raw,40,140.1,125,167.5,105
4881,Grzegorz Szklarz,M,Raw,27.5,142.6,295,315,220
20461,Maren Sedy,F,Raw,20,58.7,95,127.5,67.5
5143,Kamilla Kolvig,F,Raw,26.5,62.64,135,165,67.5
25118,Miranda Cohen,F,Wraps,20,59.87,120.2,149.69,54.43
18670,Nick Farison,M,Raw,24.5,80.4,242.5,247.5,147.5
1226,Josh Smith,M,Raw,41,94.48,175,242.5,125
2804,Jason Dondoy,M,Raw,28.5,118.2,200,227.5,155
15272,Sarah Gannon,F,Raw,33,67.2,152.5,165,82.5
29113,Mckenzie Burgess,F,Wraps,28,96.62,160,150,77.5
9413,Wayne Artuso,M,Multi-ply,34,124.01,385.55,294.84,260.82
14798,Julie Barnes,F,Raw,57,64.75,37.5,72.5,35
11648,Ethan Del Toro,M,Wraps,20,89.9,297.1,299.37,156.49
903,Avery Robinson,M,Raw,20.5,79.6,162.5,212.5,87.5
7588,Alyssa Maniscalco,F,Raw,29.5,70.05,155,172.5,85
8323,Bridget Howe,F,Raw,41.5,65.4,62.5,90,50
22082,Andrew Schuler,M,Raw,19.5,57,160,182.5,105
15448,Kenneth Bray,M,Wraps,45,80.3,215,270,130
2493,Jessie Barlaan,M,Raw,20,56.97,152.5,165,92.5
85,Mark Derbyshire,M,Raw,21.5,81.5,182.5,220,120
13881,Kamila Wisniewska,F,Raw,23,62.2,137.5,182.5,70
27908,Takeru Nishi,M,Raw,20.5,65.5,182.5,235,125
2991,Alex Andrade,M,Raw,23,73.1,215,237.5,150
20917,Lorenzo Sanchez,M,Single-ply,18.5,68.7,237..5,232.5,142.5
2258,Muhammad-Ali Mirzoev,M,Wraps,18,82.5,170,195,140
20204,Mitchel Nowak,M,Wraps,21,135.2,287.5,280,152.5
27240,LaRodrick Duncan,M,Raw,34,143.6,340,307.5,215
3079,Katherine Packard,F,Raw,20.5,59.3,70,120,67.5
16875,Dustin Finley,M,Raw,,144.45,195,245,180
6389,Omar Warrayat,M,Raw,17.5,81,135,152.5,92.5
20982,Lou Fossceco,M,Raw,52.5,116.3,175,212.5,172.5
9652,Luis Santiago,M,Wraps,18,71.8,135,185,85
3016,Thalia Soto,F,Wraps,16,106.45,237.5,202.5,92.5
20715,Sam Byrd,M,Wraps,33,99.61,415.04,294.84,199.58
15044,John Dang,M,Raw,19,88.77,175,247.5,120
23532,Christian Garcilazo,M,Wraps,22,74.84,-160,227.5,115
18901,Geoff Wall,M,Wraps,50,97.6,222.5,230,135
4988,Rosalie Watson,F,Raw,26.5,63.5,125,150,80
1653,Randall Taylor,M,Wraps,30,66.86,182.5,182.5,120
4362,Nadeem Hamidy,M,Raw,18,108.09,215,240,150
11614,Elizabeth Huang,F,Raw,27,58.1,87.5,117.5,45
1532,Luis Molina,M,Wraps,14,88.99,115,147.5,55
15296,Caitlin Bounds,F,Raw,20,109.95,181.44,170.1,70.31
9449,Edan Davey,M,Wraps,44,148,310,380,195
24505,Whit Baker,M,Wraps,15,58.9,125,167.5,77.5
26719,Nick Murphy,M,Raw,23,81.37,227.5,242.5,175
9398,Leigh Ann Freeman,F,Wraps,26,66.59,110,132.5,85
343,Jon Chandler,M,Raw,31,120.7,142.5,227.5,95
13888,Ronald Spain,M,Raw,27.5,77.2,165,187.5,105
8462,Emily Canacakos,F,Raw,23,74.5,122.5,157.5,72.5
27612,Valerie Muller,F,Raw,41,79.9,115,165,72.5
8191,Karen Gordon,F,Single-ply,31,51.85,92.5,140,67.5
9678,Cody Campbell,M,Multi-ply,34,107.41,305,272.5,182.5
15492,Cole Gorton,M,Raw,33.5,103.26,192.5,205,155
19868,Andrew Lorino,M,Wraps,28,89.5,280,267.5,192.5
1982,Gary Grahn,M,Raw,61.5,92.35,140,165,105
18611,Brandon Ellis,M,Raw,24,97.6,230,250,152.5
25247,Jakab Walters,M,Raw,19,124,235,230,127.5
3685,Alexander Buenrer,M,Wraps,19,88.54,220,242.5,150
8359,Ravi De Silva,M,Raw,22.5,73.9,190,255,107.5
14833,Aliaksandr Varabyou,M,Raw,25.5,73.4,225,265,162.5
17981,Cindy Kyle,F,Raw,36,114.8,102.5,145,65
11202,Lianna Schwalenberg,F,Raw,21.5,52.8,125,125,77.5
6827,Austin Pilling,M,Raw,25,73.9,192.5,232.5,157.5
27654,Eric Wang,M,Raw,19,80.38,155,205,100
6926,Melanie Johnson,F,Raw,20,60,107.5,122.5,72.5
29506,Semen Tkachev,M,Wraps,21,65.7,180,165,85
14129,Wade Hooper,M,Single-ply,29.5,74.9,320,255,202.5
29275,Justine Lichtenstern,F,Raw,47.5,62.5,107.5,142.5,55
22471,Judson Costas,M,Wraps,54,89.04,165,205,110
11564,Ricky Wallace,M,Wraps,28,107.23,272.5,282.5,192.5
753,William Shearer,M,Wraps,27,73.6,160,220,130
22389,Aaron Hubbard,M,Raw,35,136.6,265,280,182.5
9610,Alexander Kirketeig,M,Raw,37.5,92.83,270,290,185
8644,Aaron Susbilla,M,Raw,20.5,65.5,162.5,202.5,107.5
10446,Karin Caesar,F,Raw,46.5,71.01,87.5,97.5,42.5
4063,Kari Mattila,M,Single-ply,70.5,87.66,170,200,100
7983,Sally Munguia,F,Wraps,21,53.25,95,122.5,32.5
27629,Antonino Fazio,M,Raw,17.5,72.44,205,237.5,150
625,Jeff Barnes,M,Raw,29,171.4,342.5,370,205
29445,Michael Shock,M,Wraps,15,98.05,182.5,230,115
25096,Chelsie Satterfield,F,Raw,27,65.9,102.5,137.5,70
25950,Kody Culbertson,M,Raw,14.5,62.5,105,130,50
23507,Istvan Dioszegi,M,Raw,31,96.7,265,230,110
4244,Dionisio Hipolito,M,Raw,21.5,64.3,175,217.5,107.5
25200,David Hernandez,M,Raw,21,97.3,202.5,227.5,155
2438,David Walter,M,Raw,32.5,75.9,170,210,107.5
22270,Kaleb Pogue,M,Single-ply,18.5,134.5,317.5,226.8,156.5
2069,Amy Fitschen,F,Raw,31.5,54.8,87.5,110,50
13810,Mike Koufos,M,Single-ply,48,87.91,215,227.5,135
19399,Jefferie Barfield,M,Raw,33,83.01,200,210,142.5
5224,Jessica Dumay,F,Wraps,27,81.1,140,167.5,70
26420,Alex Victoria,M,Raw,26,80.9,220,250,155
10544,Tim Armstrong,M,Raw,15,75,165.56,192.78,115.67
11743,Jacqueline Feher,F,Raw,34.5,70.85,142.5,187.5,70
9270,Joseph Park,M,Raw,32.5,104.2,220,255,142.5
11341,Tyler Ramsay,M,Single-ply,22.5,117.02,337.5,302.5,232.5
2175,Stephanie Bosley,F,Wraps,29,86.45,81.65,90.72,45.36
23572,Sen Yang,M,Single-ply,20.5,103.78,400,275,75
8816,Nikolay Salenkov,M,Raw,27,82,150,190,117.5
5083,Babneet Dhillon,M,Raw,21,89.4,222.5,275,127.5
27544,Mark Anderson,M,Raw,31.5,108.2,255,250,155
16414,Jordan Glenn,M,Single-ply,21.5,91.29,287.5,307.5,212.5
26102,Patrick Blard,M,Single-ply,60.5,65.8,182.5,207.5,102.5
4105,Ryan Spencer,M,Single-ply,36,73,255,272.5,155
25321,Eric Kupperstein,M,Single-ply,48.5,58.72,250.5,240,105
13111,Matthew Chapman,M,Raw,46,73.8,152.5,165,122.5
3550,Odin Anderson,M,Raw,52.5,91.3,130,147.5,92.5
4353,Brett Baker,M,Wraps,22.5,67.36,120.2,147.42,70.31
12692,Cameron Bass,F,Raw,25,76,120,165,67.5
23456,Norman Tepa Jr,M,Raw,,105.7,240,230,140
15496,Daniel Wigley,M,Wraps,21,99.5,325,315,195
25682,Meila Yamamura,F,Raw,15,72.9,97.5,115,65
5125,David Douglas,M,Wraps,29,150,102.5,345,275
19887,Meredith Pastucha,F,Raw,26,55.2,97.5,142.5,60
6402,Megan Lund,F,Raw,25,50.98,77.5,97.5,47.5
1354,Spiros Adam,M,Raw,41.5,92.6,137.5,165,90
23101,Didier Delachoux,M,Raw,55.5,81.95,180,205,110
7457,Sophia Hussary,F,Wraps,39,82.1,157.5,205,103
15888,Phillip Rosenstern,M,Raw,62.5,92.1,175,237.5,100
7744,Danielle Eaglin,F,Single-ply,15.5,85.3,147.5,137.5,77.5
18049,Garek Henry,M,Raw,29,90.4,195,227.5,132.5
21805,Charles Kopf,M,Raw,,73,155,192.5,100
25541,Lara Wilson,F,Raw,47,69.7,115,135,52.5
1099,Jessica Durden,F,Raw,29,71.9,120,140,60
18648,Alex Campbell,M,Single-ply,32,98.5,262.5,252.5,175
10117,Jesse Burttschell,M,Raw,23.5,118.4,300,327.5,195
11114,Andrew Hagen,M,Wraps,24,95.98,265,290,175
16058,Merlin Viet,M,Raw,25.5,81.7,200,230,132.5
8626,Jonathan Ferber,M,Raw,26.5,99.4,175,210,110
1083,Jenna Martin,F,Raw,27.5,70.15,92.5,127.5,55
3604,Mark Hobneck,M,Raw,57,80.9,147.5,162.5,127.5
18478,Bastien Poyet,M,Raw,19.5,72.45,212.5,235,175.5
25395,Anatoliy Gribov,M,Wraps,24,105.5,345,330,202.5
12151,Jeronimo De Silva,M,Raw,18,70.3,115,162.5,85
24456,Rudolf Barak,M,Single-ply,29.5,119.36,330,332.5,200
5228,David LaMartina,M,Raw,25,99.25,312.5,365,165
991,Honun Thao,M,Raw,16,67.5,102.5,132.5,70
28302,Elton Hart,M,Multi-ply,36,122.7,295,260,242.5
1887,Mark Olson,M,Wraps,27,108.7,280,277.5,185
22203,Tye Evers,M,Raw,18.5,99.5,177.5,217.5,135
14560,Jeff Bates,M,Raw,44.5,134.2,170,170,125
4759,Bryan Utrilla,M,Raw,27,70.95,145,220,112.5
25489,Dale Lewis,M,Raw,60,118.7,107.5,167.5,85
6443,Meredith Evans,F,Raw,39.5,70.32,140,180,72.5
15633,Josh M. Freeman,M,Raw,29.5,114.96,190,220,137.5
17982,Ugo Masarotti,M,Single-ply,29,119.4,375.5,240,205
18995,Carlos Lucio,M,Raw,21.5,89,267.5,267.5,160
15510,Zoe Hafendorfer,F,Raw,15.5,115.3,97.5,115,47.5
19644,Kenny Davis,M,Single-ply,34,74.6,230,257.5,165
21356,George Pessell,M,Single-ply,56,97.5,250,200,210
9097,Andrew Cao,M,Raw,22.5,88,207.5,237.5,140
27254,Adam Munaretto,M,Wraps,37,89,320,275,195
26772,Lawrence Sinclair,M,Raw,26.5,103.9,230,262.5,177.5
26747,Seth Bowles,M,Wraps,32,113.44,307.5,275,210
5489,Stacie Goulding,F,Wraps,30,77.2,150,170,80
14131,Christian Bartolomei,M,Wraps,29,89.36,199.58,229.06,124.74
12699,Samuel Lederleitner,M,Single-ply,22.5,117.96,320,285,225
18941,Daniel Ilczyszyn,M,Raw,21.5,73.93,212.5,255,150
8138,Timothy Wu,M,Raw,30,66.8,60,185,112.5
19538,George Erwin,M,Single-ply,33.5,103.75,262.5,260,177.5
10908,Mabel Elsner,F,Wraps,17,62.3,80,90,42.5
14556,Kayla Forcier,F,Wraps,22,47.2,110,122.5,65
28438,Travis Orawiec,M,Single-ply,22,66.04,142.5,175,112.5
19602,Nathan Baxter,M,Raw,36.5,169.15,285,267.5,217.5
20249,Jason Stemper,M,Raw,40.5,111.8,227.5,277.5,160
8709,Ashley Bush,F,Wraps,32,111,110,137.5,70
7575,Colin Hillson,M,Wraps,20,73.5,135,157.5,82.5
4051,Harrison Tejada,M,Raw,17.5,81.6,145,185,95
5007,Samantha Nava,F,Raw,25.5,55,100,152.5,52.5
19469,Charles Charles,M,Wraps,24,88.4,207.5,257.5,142.5
3139,Kathy Gasparini,F,Wraps,39.5,73.39,90.72,106.59,58.97
12862,Michael Golub,M,Raw,27.5,58.9,147.5,170,67.5
14002,Ibn Mahama,M,Wraps,26,89.81,285,305,185
11965,Michael Raynolds,M,Raw,25,87.5,162.5,212.5,145
25259,David Sean,M,Raw,33.5,64.9,125,200,100
7789,David Ricks,M,Raw,57.5,92.37,292.5,305,205
20681,Hannah Tan,F,Raw,22.5,52.1,100,130,50
19266,Anne Gramling,F,Wraps,22,58.97,122.5,145,52.5
25224,Leslie Gurr,F,Wraps,49,59,117.5,152.5,70
4750,Kendra Footz,F,Raw,27,66.7,95,147.5,60
813,Josh Sousa,M,Raw,17.5,102.42,165,182.5,115
17830,Delina McLaughlin,F,Raw,67.5,68.3,80,110,50
23638,Lydia Pound,F,Raw,28,79.7,125,130,60
7883,Almir Medic,M,Raw,16.5,58.01,127.5,140,67.5
1896,Juan Tarazona,M,Wraps,23,109.8,232.5,280,145
28307,Donna Bryant,F,Single-ply,49.5,72.1,165,165,90
8432,Pavel Agarkov,M,Raw,21.5,73.11,235,280,140
16328,Andrew Brewer,M,Raw,19.5,110.8,210,215,115
12310,Tony Shin,M,Raw,29.5,107,205,227.5,147.5
23184,Patrick O'Grady,M,Multi-ply,46,73.8,207.5,240,147.5
17729,Alexander Wolke,M,Wraps,23,111.36,230,255,172.5
11233,Michael Moore,M,Wraps,59,98.47,197.5,237.5,97.5
29104,Jason Supko,M,Wraps,25,168.74,365,350,240
15145,Einasleigh Doughty,F,Raw,25.5,83.8,167.5,180,85
4468,Kendal Buffington,F,Single-ply,22,67.13,102.5,110,62.5
3107,Alisa Edwards,F,Raw,30.5,54.85,105,137.5,65
7925,Steven Gassert,M,Raw,16.5,65.2,170,175,125
2006,Kristina Kanemoto,F,Raw,20,54.88,65,107.5,47.5
12268,Troy Williams,M,Raw,38.5,180.3,147.5,205,137.5
13576,Ricardo Dailey,M,Raw,60,86.1,137.5,167.5,62.5
20795,Shannon Lynch,F,Raw,24.5,62,112.5,140,65
10925,Muneyong Jun van Luen,F,Wraps,34,55.34,102.5,102.5,42.5
18682,Ryan Kim,M,Raw,35,81.69,137.5,167.5,107.5
16041,Tara Davies,F,Raw,26.5,56.35,95,110,45
27619,Zackary Thavisack,M,Raw,22,61,180,200,100
8171,Julio Rodriguez,M,Wraps,41,67.5,170,220,127.5
13246,Ali Gascoine,F,Raw,52.5,50.8,95,145,52.5
25801,John Aube,M,Raw,17.5,79.5,180,210,100
5964,Kyj Mandzy,M,Raw,23,89.3,205,217.5,147.5
26157,Danil Kotenko,M,Wraps,19,97.4,245,240,160
20484,Essence Cooke,F,Raw,26,86.8,187.5,200,80
21276,Daniel Hart,M,Raw,32,107.3,237.5,250,155
23985,Chelsea Barbosa,F,Raw,21,69.63,90,105,50
4385,Almakky Harun Yasir,M,Raw,42.5,102.05,210,210,147.5
25208,Tyler Rau,M,Raw,32,106.4,212.5,235,150
6670,Victor Liu,M,Raw,18.5,82.8,222.5,257.5,125
19479,Michael Martin,M,Raw,54,66,105,175,75
18512,Barrett Marum,M,Raw,33,109.86,227.5,265,160
11481,Andrew Moontri,M,Raw,23.5,92.2,222.5,235,137.5
23912,Aaron Pycraft,M,Raw,21.5,72.8,140,152.5,77.5
27447,Nurlan Yeshmakhanov,M,Single-ply,24.5,113.58,400,360,310
23444,Salina Ciotti,F,Raw,34,66.13,117.5,137.5,70
27250,Helen Romero,F,Wraps,27,79.29,137.5,175,87.5
18603,Michal Šafařík,M,Wraps,50,109.1,255,225,155
12506,Joshua Peardot,M,Single-ply,18.5,105.8,375,300,235
24318,Emily Self,F,Raw,34,79.29,142.5,142.5,60
17179,Dinesh Tharmalingam,M,Raw,20.5,80,175,170,127.5
8694,Shaun Young,M,Raw,30,124.6,290,322.5,182.5
28864,Jay Grayauskie,M,Wraps,34,88.8,227.5,267.5,167.5
25593,Shea Curwell,M,Raw,23.5,92.55,225,255,130
5272,Chau-Hai Nguyen,M,Raw,26.5,90.6,210,282.5,152.5
20062,Antonia Balboni,F,Raw,19.5,67.4,87.5,105,42.5
25752,Joseph Cappellino,M,Single-ply,26.5,170.52,447.5,362.5,337.5
2574,Richard Snow,M,Wraps,51,63.41,111.13,140.61,83.91
6500,Tyler Anderson,M,Raw,19.5,98.77,160,187.5,100
22038,James Kuehnapfel,M,Raw,22,74.1,182.5,240,110
10005,Christolyn Lamoreaux,F,Raw,22.5,79.3,120,145,50
12412,Brian Hegart,M,Single-ply,22,100,380,317.5,242.5
5861,Joshua Kelly,M,Raw,27,107.3,257.5,267.5,170
27553,Jordan Jennings,M,Raw,23.5,90.6,235,260,137.5
16712,Travis Capp,M,Raw,23,106.78,220,250,157.5
23701,Nelville Harris,M,Single-ply,22.5,74.7,222.5,230,147.5
2398,Tyler Nobles,M,Raw,20,82.1,190,252.5,137.5
21662,Eric Hernandez,M,Raw,21,74,182.5,217.5,115
22926,David Vigil,M,Wraps,20,101.24,185,227.5,135
4,Madelyn Day,F,Raw,17.5,46,62.5,105,42.5
21574,Sean Stangl,M,Raw,27,90.5,285,277.5,185
29569,Cole Morgan,M,Multi-ply,18,107.14,362.87,254.01,183.7
10915,Shinji Oikawa,M,Raw,22.5,91.6,225,287.5,152.5
16675,David Garcia,M,Raw,24.5,82,200,230,127.5
1865,Andrew Robbins,M,Raw,24.5,113.5,207.5,230,140
4089,Hunter Bourque,M,Raw,17.5,74.5,127.5,165,72.5
27487,Nick Santangelo,M,Raw,26.5,92.44,265,255,170
9711,Alyssa Nelson,F,Raw,20,74.57,95,147.5,60
3281,Macaul Franks,F,Raw,17.5,51,75,85,45
18151,Riley Tschumper,M,Single-ply,17.5,66.36,197.3,176.9,77.1
1568,Forest Holt,M,Wraps,30,116.03,247.21,244.94,181.44
20302,Michael Berg,M,Wraps,24,75,147.5,227.5,107.5
11793,Nadeem Akhtar,M,Single-ply,30.5,83.8,145,170,115
23844,Uldis Kiploks,M,Raw,17.5,92.43,245,287.5,145
29279,Benjamin Zahn,M,Single-ply,16.5,88.7,197.5,205,102.5
17851,Brandon Aiello,M,Raw,26.5,91.3,185,210,125
24520,Wade Graves,M,Wraps,58,88.09,165.56,179.17,113.4
27779,Michael Robinson,M,Raw,50.5,115.1,157.5,207.5,95
28695,Ryan Beineke,M,Wraps,33,99.6,232.5,295,175
24117,Fiona Creed,F,Raw,47.5,106.8,82.5,145,50
20157,Alex Kruskamp,M,Raw,31,97.6,192.5,225,122.5
9080,Hobie Tomes,M,Raw,22,73.4,172.5,195,100
1064,Brenda Frazier,F,Raw,43.5,67.8,110,172.5,72.5
22219,Justin Anderson,M,Raw,46.5,103.8,190,215,115
24132,Jared Duffy,M,Raw,28,107.9,272.5,290,175
4200,David Szura,M,Raw,34,82.1,157.5,182.5,122.5
13431,Carley Camarotti,F,Raw,20.5,51.4,110,112.5,57.5
5308,Dillon Whittier,M,Raw,20.5,71.2,142.5,167.5,100
14907,Torey Strand,F,Raw,27,95.07,110,137.5,70
7333,Dean Passariz,M,Wraps,23,89.75,235,250,115
6106,Josh Sanderson,M,Wraps,21,115.58,295,282.5,197.5
9963,Rob Simonton,M,Raw,32.5,79.4,147.5,180,115
21690,Luis Dominguez,M,Raw,21.5,88.4,125,185,135
27146,Jason Hansel,M,Raw,36,89.45,182.5,197.5,142.5
21212,Kenny Carlisle,M,Wraps,48,117.93,182.5,205,150
13709,Nicholas Scannell,M,Raw,20.5,82.9,225,272.5,140
14339,Daniel Cheshire,M,Raw,20,98.5,220,270,160
332,Markus Glueck,M,Single-ply,25.5,103.76,335,302.5,240
3989,Raymond Querido,M,Raw,29,79.02,160,207.5,162.5
28591,Steve Rankin,M,Wraps,56,106.19,222.5,237.5,175
26763,Rick Simmons,M,Raw,37,124.2,272.5,305,195
27070,Dustin Pepin,M,Wraps,28,93.9,277.5,297.5,190
3692,Chris Sullivan,M,Wraps,26,80.38,204.12,240.4,151.95
6866,Tim Searles,M,Raw,44,105.69,182.5,245,150
7462,Alby Owens,M,Wraps,31,95.5,280,270,167.5
15112,Emily Cooper,F,Raw,25.5,55.07,105,145,70
9790,Pavel Zubkov,M,Raw,30,81.5,230,305,152.5
26147,Wayne Ford,M,Raw,30.5,110.95,170,220,110
15178,Brad Johnson,M,Raw,33,118.84,287.5,277.5,200
7814,James Meador IV,M,Raw,21,102.1,225,252.5,142.5
29702,Patty Hermosilla,F,Raw,59,51.89,42.5,100,35
21302,Julie Smith,F,Raw,47,64.8,85,110,50
16426,Chris Tran,M,Raw,28.5,74.7,195,245,170
6734,Shon Paul Dukes,M,Raw,17,67.13,124.74,170.1,92.99
14723,Dennis Liberti,M,Raw,46,89.7,205,235,167.5
23670,Mary Catherine Innace,F,Raw,21.5,64.8,102.5,130,82.5
13441,Ryan Solberger,M,Raw,32,88.63,127.5,190,120
16580,Samantha Ocanas,F,Raw,24.5,79.28,110,122.5,52.5
29394,Joshua Esparza,M,Wraps,30,124.3,227.5,240,167.5
10491,Diana Martinez,F,Raw,20.5,61.2,87.5,97.5,55
24296,Bryan Fitzsimmons,M,Raw,24.5,91.9,170,200,122.5
4467,Jade Gordic,F,Raw,26.5,81,120,125,55
6787,Dylan Mcgregor,M,Raw,18,90,285,265,147.5
21735,Candi Williams,F,Wraps,39,80.97,158.76,156.49,70.31
9430,Christina Gutierrez,F,Raw,42,94.3,125,150,65
5169,Sean Drennan,M,Raw,20,95.8,160,227.5,120
12438,Michael Mancini,M,Raw,13,119.02,108.86,138.35,77.11
7726,Jordan Lam,M,Raw,21.5,58.31,160,192.5,97.5
26124,Farah Christine Bartlett,F,Raw,19,74.9,140,162.5,72.5
7945,Garrett Beard,M,Single-ply,24.5,81.6,187.5,220,127.5
5631,Al Hu,M,Raw,28,92.9,205,220,140
8732,Bill Henderson,M,Wraps,29,92.5,207.5,240,167.5
26656,Vanessa Martin,F,Single-ply,40.5,51.75,170,165,97.5
26419,Aaron Berlin,M,Single-ply,17.5,74.6,242.5,262.5,135
7414,Austin Clements,M,Raw,21,103.96,207.5,247.5,145
11924,Marissa Parada,F,Raw,16.5,81.5,112.5,137.5,42.5
8678,Margie Huston,F,Raw,58,80.83,62.5,142.5,50
8056,James Lepore,M,Wraps,18.5,131.86,265.35,281.23,149.69
6321,Stephanie Bomstad,F,Raw,32,55.4,112.5,120,65
14165,Callie Glaves,F,Wraps,31,72.8,112.5,120,70
1683,Kelly Berard,F,Raw,48,73.4,110,170,82.5
26658,Misty Garlow,F,Raw,42,67.1,100,125,60
29617,Chris Baker,M,Raw,41.5,141.48,260,280,225
9361,Eiichi Meguro,M,Raw,45.5,91.25,200,225,155
20105,Marius Milla,M,Single-ply,22.5,73.3,272.5,295,172.5
15676,Tiffany Biancardi,F,Wraps,21,58.5,127.5,117.5,65
578,Tonya Hodges,F,Raw,44,70.5,105,142.5,67.5
1110,Gabriel Driscoll,M,Raw,12.5,50.9,85,107.5,47.5
26593,Maxim Barkhatov,M,Single-ply,29.5,117.22,405,387.5,280
19343,Mark Lawford,M,Wraps,43,124.9,220,245,190
20418,Jennifer Millican,F,Raw,33.5,55.56,167.5,187.5,95
20301,Adam Huard,M,Raw,31.5,132.05,257.5,285,157.5
18392,Ryan Girsch,M,Wraps,33,74.8,187.5,207.5,120
18841,Joan Báez,F,Single-ply,24.5,83.69,200,160,117.5
13714,John Cooling,M,Raw,20,84,112.5,185,100
12777,Kenneth Coleman,M,Wraps,36,99.25,272.5,297.5,215
16564,Keith St. Laurent,M,Raw,30.5,102,217.5,260,122.5
5723,Logan Whitfill,F,Raw,20,59.65,117.5,137.5,55
13624,Elizabeth Cousineau,F,Wraps,19,59.45,92.5,117.5,42.5
12498,Christopher Nicolai,M,Raw,22,192.8,240,200,145
16718,Kamila Wisniewska,F,Wraps,21,67.1,140,150,60
16168,Lalo Pruneda,M,Raw,18,64.1,152.5,192.5,85
10022,Sean Hightman,M,Wraps,30,74.8,227.5,227.5,142.5
7250,Joao Lazarin,M,Wraps,28,74.7,232.5,290,170
